Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
EURONAV;BE0003816338;EURN;"Euronext Brussels";EUR;8.046;8.162;7.946;8.03;"10/01/22 17:35";CET;284247;2290732.95
EURONEXT;NL0006294274;ENX;"Euronext Paris, Amsterdam, Brussels";EUR;85.80;85.85;84.40;85.10;"10/01/22 17:35";CET;165460;14082871.75
EURONEXT;NL0006294274;ENXP;"Euronext Lisbon";EUR;-;-;-;-;-;BST;-;-
EUROPACORP;FR0010490920;ALECP;"Euronext Growth Paris";EUR;0.60;0.617;0.60;0.604;"10/01/22 17:35";CET;24546;14786.29
"EUROPCAR MOBILITY";FR0012789949;EUCAR;"Euronext Paris";EUR;0.5052;0.5072;0.5052;0.5064;"10/01/22 17:35";CET;1222324;618998.53
EUROPLASMA;FR0013514114;ALEUP;"Euronext Growth Paris";EUR;0.139;0.15;0.1232;0.1259;"10/01/22 17:35";CET;18612275;2560097.85
EUROPRIS;NO0010735343;EPR;"Oslo B�rs";NOK;69.20;69.30;68.00;68.20;"10/01/22 16:28";CET;166217;11402285.70
"EUTELSAT COMMUNIC.";FR0010221234;ETL;"Euronext Paris";EUR;10.725;10.805;10.61;10.75;"10/01/22 17:35";CET;466008;4996707.96
EVERFUEL;DK0061414711;EFUEL;"Euronext Growth Oslo";NOK;46.90;47.88;40.56;42.42;"10/01/22 16:25";CET;52415;2223894.86
EVERGREEN;FR0000035784;EGR;"Euronext Paris";EUR;3.28;3.34;3.24;3.32;"10/01/22 17:29";CET;5904;19405.68
EVERSET;FR0000044745;MLEVE;"Euronext Access Paris";EUR;0.406;0.406;0.406;0.406;"22/03/21 11:30";CET;6535;2653.21
EVOLIS;FR0004166197;ALTVO;"Euronext Growth Paris";EUR;27.80;29.20;27.80;29.20;"07/01/22 10:51";CET;45;1291.40
"EVS BROADC.EQUIPM.";BE0003820371;EVS;"Euronext Brussels";EUR;21.05;21.30;20.85;21.05;"10/01/22 17:35";CET;11953;251520.05
"EXACOMPTA CLAIREF.";FR0000064164;ALEXA;"Euronext Growth Paris";EUR;95.50;95.50;95.50;95.50;"10/01/22 11:30";CET;17;1623.50
"EXACT THERAPEUTICS";NO0010852213;EXTX;"Euronext Growth Oslo";NOK;18.90;18.90;18.90;18.90;"07/01/22 13:05";CET;100;1890.00
"EXCLUSIVE NETWORKS";FR0014005DA7;EXN;"Euronext Paris";EUR;18.30;19.274;18.30;18.864;"10/01/22 17:35";CET;9414;178947.04
"EXEL INDUSTRIES";FR0004527638;EXE;"Euronext Paris";EUR;75.20;76.80;74.40;74.60;"10/01/22 17:35";CET;1140;85715.40
EXMAR;BE0003808251;EXM;"Euronext Brussels";EUR;4.45;4.45;4.25;4.265;"10/01/22 17:35";CET;38307;166352.40
"EXPLOSIFS PROD.CHI";FR0014003AQ4;EXPL;"Euronext Paris";EUR;65.00;65.00;65.00;65.00;"10/01/22 17:18";CET;41;2665.00
FACEPHI;ES0105029005;ALPHI;"Euronext Growth Paris";EUR;4.00;4.00;4.00;4.00;"10/01/22 09:00";CET;1;4.00
FAGRON;BE0003874915;FAGR;"Euronext Brussels, Amsterdam";EUR;15.14;15.44;15.05;15.40;"10/01/22 17:35";CET;132900;2032757.24
"FAIFEY INVEST";ES0105553004;MLECE;"Euronext Access Paris";EUR;19.80;19.80;19.80;19.80;"29/07/21 00:00";CET;-;-
FARMINVESTE;PTFNV1AM0002;MLFMV;"Euronext Access Lisbon";EUR;1.50;1.50;1.50;1.50;"07/01/22 21:30";BST;58;87.00
"FASHION B AIR";FR0004034593;ALFBA;"Euronext Growth Paris";EUR;0.394;0.394;0.394;0.394;"10/01/22 09:00";CET;155;61.07
FASTNED;NL0013654809;FAST;"Euronext Amsterdam";EUR;51.10;51.60;50.40;51.00;"10/01/22 17:35";CET;22666;1158443.80
FAURECIA;FR0000121147;EO;"Euronext Paris";EUR;44.33;44.44;43.61;43.91;"10/01/22 17:38";CET;561657;24702982.71
"FAUVET GIREL";FR0000063034;FAUV;"Euronext Paris";EUR;15.90;15.90;15.90;15.90;"06/01/22 12:13";CET;367;5835.30
FAYENC.SARREGUEMI.;FR0000031973;FAYE;"Euronext Paris";EUR;20.20;20.20;20.20;20.20;"04/01/22 11:48";CET;526;10625.20
"FBD HOLDINGS PLC";IE0003290289;EG7;"Euronext Dublin";EUR;7.92;7.94;7.82;7.90;"10/01/22 21:00";IST;255319;2016839.42
FD;FR0012300424;MLFDV;"Euronext Access Paris";EUR;1.14;1.14;1.14;1.14;"07/01/22 16:30";CET;20;22.80
"FD TECHNOLOGIES";GB0031477770;GYQ;"Euronext Growth Dublin";EUR;24.65;24.65;24.65;24.65;"10/01/22 18:54";IST;50;1232.50
FDJ;FR0013451333;FDJ;"Euronext Paris";EUR;38.68;39.20;38.41;38.47;"10/01/22 17:35";CET;153273;5927506.48
FERM.CAS.MUN.CANNE;FR0000062101;FCMC;"Euronext Paris";EUR;1270.00;1270.00;1270.00;1270.00;"06/01/22 11:30";CET;1;1270.00
FERMENTALG;FR0011271600;FALG;"Euronext Paris";EUR;3.01;3.02;2.95;2.965;"10/01/22 17:35";CET;69504;207509.00
"FI BELGO-TUNISIENN";BE0011238830;-;"Euronext Expert Market";EUR;221.10;221.10;221.10;221.10;"07/07/15 11:30";CET;323;71415.30
"FIDUCIAL OFF.SOL.";FR0000061418;SACI;"Euronext Paris";EUR;27.80;27.80;27.80;27.80;"10/01/22 11:30";CET;1;27.80
"FIDUCIAL REAL EST.";FR0000060535;ORIA;"Euronext Paris";EUR;185.00;185.00;185.00;185.00;"10/01/22 11:30";CET;1;185.00
"FIGEAC AERO";FR0011665280;FGA;"Euronext Paris";EUR;6.17;6.25;6.08;6.20;"10/01/22 17:29";CET;17538;107845.97
FIMMOBEL;BE0945246784;-;"Euronext Expert Market";EUR;450.00;450.00;450.00;450.00;"04/12/18 11:30";CET;1;450.00
"FIN.ETANG BERRE";FR0000062341;BERR;"Euronext Paris";EUR;5.40;5.40;5.40;5.40;"05/01/22 11:30";CET;200;1080.00
"FIN.ETANG BERRE PF";FR0000062507;EBPF;"Euronext Paris";EUR;149.98;149.98;149.98;149.98;"09/12/21 11:30";CET;12;1799.76
"FIN.OUEST AFRICAIN";SN0000033192;FOAF;"Euronext Paris";EUR;9.30;9.30;9.30;9.30;"09/12/21 11:30";CET;1;9.30
"FINANCIERE MARJOS";FR0000060824;FINM;"Euronext Paris";EUR;0.191;0.191;0.19;0.19;"10/01/22 16:30";CET;6332;1203.11
FINASUCRE;BE0012544319;-;"Euronext Expert Market";EUR;4000.00;4000.00;4000.00;4000.00;"26/05/20 11:30";CET;4;16000.00
FINATIS;FR0000035123;FNTS;"Euronext Paris";EUR;33.00;33.00;33.00;33.00;"04/01/22 11:30";CET;1;33.00
FINAXO;FR0010487272;MLFXO;"Euronext Access Paris";EUR;4.70;4.70;4.70;4.70;"25/07/18 16:30";CET;1000;4700.00
FIPP;FR0000038184;FIPP;"Euronext Paris";EUR;0.138;0.138;0.138;0.138;"10/01/22 11:45";CET;750;103.50
FIRSTCAUTION;CH0120879058;MLFIR;"Euronext Access Paris";EUR;19.50;19.50;19.50;19.50;"18/05/21 11:30";CET;51;994.50
"FJORDKRAFT HOLDING";NO0010815673;FKRFT;"Oslo B�rs";NOK;46.72;46.72;45.70;46.00;"10/01/22 16:27";CET;170955;7885388.56
"FLEURY MICHON";FR0000074759;ALFLE;"Euronext Growth Paris";EUR;23.30;23.30;23.00;23.20;"10/01/22 17:35";CET;822;19010.90
"FLEX LNG";BMG359472021;FLNG;"Oslo B�rs";NOK;190.30;201.00;187.60;200.20;"10/01/22 16:29";CET;298578;58456112.50
FLEXDEAL;PTFXD0AM0018;FLEXD;"Euronext Lisbon";EUR;5.00;5.00;5.00;5.00;"24/11/21 14:00";BST;88;440.00
FLORIDIENNE;BE0003215143;FLOB;"Euronext Brussels";EUR;815.00;815.00;790.00;790.00;"10/01/22 16:47";CET;88;71295.00
"FLOW TRADERS";NL0011279492;FLOW;"Euronext Amsterdam";EUR;32.50;32.74;32.18;32.74;"10/01/22 17:35";CET;101855;3312857.40
FLOWSPARKS;BE0003847648;UNI;"Euronext Access Brussels";EUR;19.00;19.00;19.00;19.00;"10/01/22 11:30";CET;220;4180.00
"FLUTTER ENTERTAIN";IE00BWT6H894;FLTR;"Euronext Dublin";EUR;135.75;138.60;132.25;133.80;"10/01/22 21:04";IST;381899;51814911.46
"FLUXYS BELGIUM D";BE0974265945;FLUX;"Euronext Brussels";EUR;32.10;32.30;32.10;32.30;"10/01/22 17:18";CET;1448;46517.40
FLYR;NO0010931900;FLYR;"Euronext Growth Oslo";NOK;1.38;1.4158;1.3504;1.367;"10/01/22 16:25";CET;4167904;5754248.84
"FLYR TR";NO0011198111;FLYRT;"Euronext Growth Oslo";NOK;0.37;0.37;0.3022;0.3325;"10/01/22 16:25";CET;7878101;2695600.32
"FNAC DARTY";FR0011476928;FNAC;"Euronext Paris";EUR;59.25;59.30;57.85;58.05;"10/01/22 17:35";CET;29298;1716001.35
"FNG NV";BE0974332646;FNG;"Euronext Brussels, Amsterdam";EUR;3.88;3.88;3.30;3.50;"08/05/20 17:35";CET;44989;156801.28
FNPTECHNOLOGIESSA;FR0013230067;MLFNP;"Euronext Access Paris";EUR;0.55;0.55;0.55;0.55;"30/12/21 16:30";CET;100;55.00
"FOCUS HOME INT";FR0012419307;ALFOC;"Euronext Growth Paris";EUR;45.45;45.65;43.60;44.10;"10/01/22 17:35";CET;7945;354326.30
"FONCIERE 7 INVEST";FR0000065930;LEBL;"Euronext Paris";EUR;0.605;0.605;0.605;0.605;"28/12/21 11:30";CET;300;181.51
"FONCIERE ATLAND";FR0013455482;FATL;"Euronext Paris";EUR;46.40;46.60;45.60;45.60;"10/01/22 13:34";CET;144;6629.20
"FONCIERE EURIS";FR0000038499;EURS;"Euronext Paris";EUR;9.90;9.90;9.90;9.90;"10/01/22 12:36";CET;31;306.90
"FONCIERE INEA";FR0010341032;INEA;"Euronext Paris";EUR;46.90;47.00;46.70;46.90;"10/01/22 15:12";CET;169;7919.70
"FONCIERE LYONNAISE";FR0000033409;FLY;"Euronext Paris";EUR;79.60;79.80;79.40;79.40;"10/01/22 17:35";CET;86;6852.40
"FONCIERE VINDI";FR0011605617;MLVIN;"Euronext Access Paris";EUR;2.80;2.80;2.80;2.80;"07/01/22 11:30";CET;35;98.00
"FONCIERE VOLTA";FR0000053944;SPEL;"Euronext Paris";EUR;6.20;6.20;6.20;6.20;"03/01/22 11:30";CET;100;620.00
"FOOT LOCKER";US3448491049;FOOTL;"Traded not listed Brussels";USD;61.64;61.64;61.64;61.64;"06/07/21 15:34";CET;20;1232.80
"FORESTIERE EQUAT.";CI0000053161;FORE;"Euronext Paris";EUR;740.00;740.00;740.00;740.00;"27/12/21 11:30";CET;4;2960.00
FORFARMERS;NL0011832811;FFARM;"Euronext Amsterdam";EUR;4.14;4.165;4.10;4.125;"10/01/22 17:35";CET;165703;684998.13
"FORSEE POWER";FR0014005SB3;FORSE;"Euronext Paris";EUR;5.85;5.95;5.71;5.71;"10/01/22 17:35";CET;26422;153385.09
FOUNTAIN;BE0003752665;FOU;"Euronext Brussels";EUR;1.00;1.05;1.00;1.05;"10/01/22 17:27";CET;4346;4558.30
"FOUNTAINE PAJOT";FR0010485268;ALFPC;"Euronext Growth Paris";EUR;147.00;147.00;145.40;145.80;"10/01/22 17:35";CET;757;110983.20
FOYER;NSCEX0000018;-;"Euronext Expert Market";EUR;64.01;64.01;64.01;64.01;"08/03/16 11:30";CET;125;8001.25
"FRANCAISE ENERGIE";FR0013030152;LFDE;"Euronext Paris";EUR;34.20;34.20;31.60;31.80;"10/01/22 17:35";CET;14104;463332.20
"FRANCE SOIR GROUPE";FR0013222346;MLFSG;"Euronext Access Paris";EUR;0.0035;0.0035;0.0035;0.0035;"07/01/22 11:30";CET;100;0.35
"FRANCE TOURISME";FR0010823724;MLFTI;"Euronext Access Paris";EUR;0.04;0.04;0.04;0.04;"10/01/22 11:30";CET;1000;40.00
FREELANCE.COM;FR0004187367;ALFRE;"Euronext Growth Paris";EUR;8.20;8.54;8.16;8.22;"10/01/22 17:35";CET;43960;368472.79
FREY;FR0010588079;FREY;"Euronext Paris";EUR;33.00;33.00;32.80;32.80;"10/01/22 16:30";CET;26;855.00
"FROID INVEST";BE6326486493;-;"Euronext Expert Market";EUR;0.01;0.01;0.01;0.01;"23/02/21 11:30";CET;2900;29.00
FRONTLINE;BMG3682E1921;FRO;"Oslo B�rs";NOK;65.90;66.14;64.20;64.74;"10/01/22 16:25";CET;1139244;73805456.30
FR�Y;NO0010936792;FROY;"Oslo B�rs";NOK;57.99;58.00;56.45;57.40;"10/01/22 16:29";CET;36166;2065306.35
FUGRO;NL00150003E1;FUR;"Euronext Amsterdam";EUR;7.248;7.319;7.201;7.25;"10/01/22 17:35";CET;612157;4445363.67
"FUT.CLUBE PORTO";PTFCP0AM0008;FCP;"Euronext Lisbon";EUR;0.89;0.95;0.89;0.95;"10/01/22 21:30";BST;761;708.61
G.A.I.;FR0000053415;MLGAI;"Euronext Access Paris";EUR;80.00;80.00;80.00;80.00;"23/12/21 16:34";CET;40;3200.00
GALAPAGOS;BE0003818359;GLPG;"Euronext Amsterdam, Brussels";EUR;45.99;46.13;44.63;44.895;"10/01/22 17:35";CET;330672;14895088.61
GALEO;FR0011100759;MLGAL;"Euronext Access Paris";EUR;1.37;1.37;1.37;1.37;"03/01/22 11:30";CET;243;332.91
GALIMMO;FR0000030611;GALIM;"Euronext Paris";EUR;15.80;15.80;15.80;15.80;"10/01/22 11:30";CET;1;15.80
"GALP ENERGIA-NOM";PTGAL0AM0009;GALP;"Euronext Lisbon";EUR;9.452;9.484;9.378;9.434;"10/01/22 22:35";BST;2254735;21267831.65
"GAMING INNOVATION";US36467X2062;GIG;"Oslo B�rs";NOK;18.00;18.00;16.98;17.20;"10/01/22 16:25";CET;28799;495067.38
GASCOGNE;FR0000124414;ALBI;"Euronext Growth Paris";EUR;3.34;3.54;3.34;3.34;"10/01/22 17:29";CET;7730;26024.18
GAUMONT;FR0000034894;GAM;"Euronext Paris";EUR;102.00;104.50;102.00;104.50;"10/01/22 15:23";CET;19;1968.00
GAUSSIN;FR0013495298;ALGAU;"Euronext Growth Paris";EUR;7.132;7.132;6.59;6.634;"10/01/22 17:35";CET;392589;2679031.11
GBL;BE0003797140;GBLB;"Euronext Brussels";EUR;99.02;99.22;97.52;97.68;"10/01/22 17:37";CET;130485;12804897.64
"GC RIEBER SHIPPING";NO0010262686;RISH;"Oslo B�rs";NOK;9.45;9.50;9.00;9.35;"10/01/22 15:59";CET;13580;127770.25
"GEA GRENOBL.ELECT.";FR0000053035;GEA;"Euronext Paris";EUR;97.50;97.50;97.50;97.50;"10/01/22 09:00";CET;1;97.50
"GECI INTL";FR0000079634;ALGEC;"Euronext Growth Paris";EUR;0.0078;0.0078;0.0073;0.0073;"10/01/22 17:35";CET;16076157;119188.52
GECINA;FR0010040865;GFC;"Euronext Paris";EUR;122.10;122.80;121.25;122.25;"10/01/22 17:35";CET;131005;16013934.25
"GEN BELGE ARGENTIN";BE6303070104;-;"Euronext Expert Market";EUR;27.82;27.82;27.82;27.82;"10/07/18 11:30";CET;650;18083.00
"GENERAL ELECTRIC";US3696043013;GNE;"Euronext Paris";EUR;85.86;89.98;85.86;87.83;"10/01/22 17:35";CET;413;36612.21
"GENERIX GROUP";FR0010501692;GENX;"Euronext Paris";EUR;8.92;8.92;8.68;8.76;"10/01/22 17:11";CET;2267;19953.54
GENEURO;CH0308403085;GNRO;"Euronext Paris";EUR;3.62;3.95;3.62;3.95;"10/01/22 16:58";CET;14616;56894.19
GENFIT;FR0004163111;GNFT;"Euronext Paris";EUR;4.218;4.336;4.112;4.308;"10/01/22 17:35";CET;455534;1935750.38
"GENK LOGIST. CERT";BE0003740546;GENK;"Euronext Brussels";EUR;12.50;12.50;12.50;12.50;"10/01/22 16:30";CET;2;25.00
"GENOMIC VISION";FR0011799907;GV;"Euronext Paris";EUR;0.2412;0.2412;0.228;0.2296;"10/01/22 17:35";CET;260027;60591.31
GENOWAY;FR0004053510;ALGEN;"Euronext Growth Paris";EUR;4.37;4.405;4.315;4.36;"10/01/22 17:28";CET;9185;40082.74
"GENSIGHT BIOLOGICS";FR0013183985;SIGHT;"Euronext Paris";EUR;5.55;5.65;5.47;5.51;"10/01/22 17:35";CET;119295;661393.93
"GENTIAN DIAGNOSTIC";NO0010748866;GENT;"Oslo B�rs";NOK;70.60;72.00;70.60;72.00;"10/01/22 15:52";CET;1924;137802.60
"GENTLEMENS EQUITY";PTGVE1AE0009;MLGEQ;"Euronext Access Paris";EUR;0.08;0.08;0.08;0.08;"22/03/21 16:30";CET;3;0.24
GEOJUNXION;NL0000430106;GOJXN;"Euronext Amsterdam";EUR;1.29;1.29;1.27;1.27;"10/01/22 15:01";CET;5314;6799.53
"GEP BSA 2020";FR0013483047;GEPBS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
"GETLINK SE";FR0010533075;GET;"Euronext Paris";EUR;14.395;14.57;14.335;14.38;"10/01/22 17:39";CET;635906;9158518.63
GEVELOT;FR0000033888;ALGEV;"Euronext Growth Paris";EUR;166.00;166.00;165.00;165.00;"10/01/22 16:30";CET;28;4635.00
"GIGANTE SALMON";NO0011013765;GIGA;"Euronext Growth Oslo";NOK;4.70;4.70;4.671;4.6995;"10/01/22 14:12";CET;29436;138243.29
GIMV;BE0003699130;GIMB;"Euronext Brussels";EUR;54.10;54.30;53.90;54.10;"10/01/22 17:35";CET;8746;473023.30
"GJENSIDIGE FORSIKR";NO0010582521;GJF;"Oslo B�rs";NOK;214.10;219.20;213.80;217.90;"10/01/22 16:27";CET;467573;101732829.80
"GL EVENTS";FR0000066672;GLO;"Euronext Paris";EUR;17.52;17.60;16.88;17.06;"10/01/22 17:35";CET;14254;244311.72
"GLANBIA PLC";IE0000669501;GL9;"Euronext Dublin";EUR;12.58;12.72;12.50;12.67;"10/01/22 21:02";IST;213419;2697722.24
"GLENVEAGH PROP.PLC";IE00BD6JX574;GVR;"Euronext Dublin";EUR;1.24;1.24;1.202;1.216;"10/01/22 21:00";IST;587106;711987.72
GLINTT;PTPAD0AM0007;GLINT;"Euronext Lisbon";EUR;0.284;0.284;0.272;0.272;"10/01/22 21:31";BST;13494;3730.37
"GLOBAL BIOENERGIES";FR0011052257;ALGBE;"Euronext Growth Paris";EUR;5.25;5.61;5.17;5.60;"10/01/22 17:35";CET;90352;493535.81
"GLOBAL PIELAGO";ES0105537007;MLNDG;"Euronext Access Paris";EUR;4.92;4.92;4.92;4.92;"16/04/21 00:00";CET;-;-
"GNP ENERGY";NO0010886013;GNP;"Euronext Growth Oslo";NOK;19.288;19.288;19.288;19.288;"10/01/22 09:19";CET;45;867.96
"GOLD BY GOLD";FR0011208693;ALGLD;"Euronext Growth Paris";EUR;1.72;1.72;1.50;1.50;"10/01/22 16:53";CET;544;873.20
"GOLDEN ENERGY OFF";NO0010813843;GEOS;"Euronext Growth Oslo";NOK;0.705;0.79;0.70;0.755;"10/01/22 14:39";CET;80637;61078.16
"GOLDEN OCEAN GROUP";BMG396372051;GOGL;"Oslo B�rs";NOK;88.00;88.20;85.40;85.60;"10/01/22 16:25";CET;1191324;102712565.75
GOODTECH;NO0004913609;GOD;"Oslo B�rs";NOK;9.90;10.02;9.64;9.80;"10/01/22 16:19";CET;18356;179729.48
"GOSSON KESSALES";BE0011395465;-;"Euronext Expert Market";EUR;55.11;55.11;55.11;55.11;"09/06/15 11:30";CET;1;55.11
"GOUR MEDICAL";FR0013371507;MLGML;"Euronext Access Paris";EUR;0.09;0.09;0.09;0.09;"10/01/22 11:30";CET;1000;90.00
"GPE GROUP PIZZORNO";FR0010214064;GPE;"Euronext Paris";EUR;28.80;29.20;28.20;29.00;"10/01/22 17:35";CET;635;18308.00
"GPE PAROT (AUTO)";FR0013204070;ALPAR;"Euronext Growth Paris";EUR;2.55;2.63;2.51;2.63;"10/01/22 17:29";CET;2215;5641.79
"GRAINES VOLTZ";FR0000065971;GRVO;"Euronext Paris";EUR;171.00;171.00;166.50;166.50;"10/01/22 17:35";CET;614;104448.00
"GREAT WESTERN MIN.";IE00B1FR8863;8GW;"Euronext Growth Dublin";EUR;0.0015;0.0015;0.0015;0.0015;"31/12/21 16:55";IST;666668;999.98
GRECEMAR;FR0013406881;MLCMG;"Euronext Access Paris";EUR;6.50;6.50;6.50;6.50;"07/01/22 16:30";CET;5000;32500.00
"GREEN MINERALS";NO0010907744;GEM;"Euronext Growth Oslo";NOK;10.85;12.44;10.85;11.002;"10/01/22 16:25";CET;96212;1111629.50
"GREENCOAT REN.";IE00BF2NR112;GRP;"Euronext Growth Dublin";EUR;1.14;1.14;1.125;1.125;"10/01/22 21:00";IST;243066;275597.68
GREENVOLT;PTGNV0AM0001;GVOLT;"Euronext Lisbon";EUR;6.26;6.28;6.20;6.22;"10/01/22 22:35";BST;103262;642304.91
GREENYARD;BE0003765790;GREEN;"Euronext Brussels";EUR;9.89;9.89;9.61;9.61;"10/01/22 17:35";CET;28142;273623.19
"GRIEG SEAFOOD";NO0010365521;GSF;"Oslo B�rs";NOK;84.00;84.65;81.65;81.65;"10/01/22 16:25";CET;185507;15336550.10
GROLLEAU;FR0014005ZM5;ALGRO;"Euronext Growth Paris";EUR;9.36;9.38;9.00;9.14;"10/01/22 17:27";CET;3348;30951.86
"GRONG SPAREBANK";NO0010636491;GRONG;"Euronext Growth Oslo";NOK;143.00;143.00;143.00;143.00;"10/01/22 14:45";CET;328;46904.00
"GROTTES DE HAN/s/L";BE0057677594;-;"Euronext Expert Market";EUR;122.00;122.00;122.00;122.00;"21/11/17 11:30";CET;63;7686.00
"GROUP SFIT";FR00140066X4;MLSFI;"Euronext Access Paris";EUR;10.00;10.00;10.00;10.00;"10/01/22 11:30";CET;10;100.00
"GROUPE BERKEM";FR00140069V2;ALKEM;"Euronext Growth Paris";EUR;10.30;10.30;9.82;9.98;"10/01/22 17:35";CET;4139;41746.70
"GROUPE CARNIVOR";FR0000076960;MLGRC;"Euronext Access Paris";EUR;17.00;17.00;17.00;17.00;"29/11/21 11:30";CET;1376;23392.00
"GROUPE CASOL";FR0014003RM7;MLCAS;"Euronext Access Paris";EUR;0.72;0.75;0.72;0.75;"10/01/22 16:30";CET;6025;4473.75
"GROUPE CRIT";FR0000036675;CEN;"Euronext Paris";EUR;63.30;64.00;63.30;64.00;"10/01/22 17:35";CET;1919;122300.10
"GROUPE FLO";FR0014004X25;FLO;"Euronext Paris";EUR;16.798;16.798;16.00;16.00;"10/01/22 14:47";CET;224;3746.79
"GROUPE GORGE";FR0000062671;GOE;"Euronext Paris";EUR;17.40;17.44;16.20;16.36;"10/01/22 17:38";CET;53813;899828.74
"GROUPE GUILLIN";FR0012819381;ALGIL;"Euronext Growth Paris";EUR;26.70;26.70;26.15;26.55;"10/01/22 17:35";CET;1614;42671.20
"GROUPE IRD";FR0000124232;IRD;"Euronext Paris";EUR;24.605;24.605;24.605;24.605;"10/01/22 09:00";CET;1;24.61
"GROUPE JAJ";FR0004010338;GJAJ;"Euronext Paris";EUR;1.60;1.60;1.60;1.60;"10/01/22 11:31";CET;685;1096.00
"GROUPE JOSI";BE0011606630;-;"Euronext Expert Market";EUR;1432.00;1432.00;1432.00;1432.00;"21/04/15 12:00";CET;91;130312.00
"GROUPE LDLC";FR0000075442;ALLDL;"Euronext Growth Paris";EUR;53.80;53.80;51.00;51.80;"10/01/22 17:35";CET;20869;1089105.70
"GROUPE OPEN";FR0004050300;OPN;"Euronext Paris";EUR;28.30;28.30;27.20;27.70;"07/01/22 16:00";CET;280;7746.30
"GROUPE PARTOUCHE";FR0012612646;PARP;"Euronext Paris";EUR;18.50;18.50;18.00;18.00;"10/01/22 17:29";CET;758;13787.65
"GROUPE PLUS-VALUES";FR0010529719;MLPVG;"Euronext Access Paris";EUR;0.01;0.01;0.01;0.01;"18/03/13 15:00";CET;20000;200.00
"GROUPE SFPI";FR0004155000;SFPI;"Euronext Paris";EUR;3.355;3.36;3.06;3.17;"10/01/22 17:35";CET;90847;290200.32
"GROUPE TERA";FR0013429404;ALGTR;"Euronext Growth Paris";EUR;4.54;4.54;4.54;4.54;"10/01/22 09:00";CET;1;4.54
GROUPIMO;FR0014000RP6;ALIMO;"Euronext Growth Paris";EUR;1.56;1.56;1.56;1.56;"07/01/22 16:30";CET;380;592.80
GROWNERS;BE0003861789;-;"Euronext Expert Market";EUR;8.00;8.00;8.00;8.00;"26/10/21 11:30";CET;1065;8520.00
"GT BIOPHARMA INC";US36254L2097;GTBP;"Euronext Paris";EUR;0.55;0.55;0.55;0.55;"24/12/20 11:30";CET;211;116.05
GTT;FR0011726835;GTT;"Euronext Paris";EUR;80.15;80.90;78.00;78.25;"10/01/22 17:35";CET;55008;4317178.90
"GUANDAO PUER INVES";LU1840650458;MLGDI;"Euronext Access Paris";EUR;0.85;0.85;0.85;0.85;"10/01/22 11:30";CET;1;0.85
GUERBET;FR0000032526;GBT;"Euronext Paris";EUR;36.00;36.00;35.20;35.60;"10/01/22 17:35";CET;3371;119335.10
GUILLEMOT;FR0000066722;GUI;"Euronext Paris";EUR;14.36;14.52;13.68;13.82;"10/01/22 17:35";CET;45645;638632.58
GYLDENDAL;NO0004288200;GYL;"Oslo B�rs";NOK;580.00;580.00;580.00;580.00;"07/01/22 14:47";CET;22;12760.00
"H2O INNOVATION INC";CA4433003064;ALHEO;"Euronext Growth Paris";EUR;1.80;1.80;1.80;1.80;"10/01/22 16:30";CET;262;471.60
"HAFNIA LIMITED";BMG4233B1090;HAFNI;"Oslo B�rs";NOK;18.00;18.14;17.66;17.70;"10/01/22 16:25";CET;96926;1743498.88
"HAL TRUST";BMG455841020;HAL;"Euronext Amsterdam";EUR;144.40;144.40;141.00;141.20;"10/01/22 17:35";CET;7579;1080740.40
"HAMILTON GLOBAL OP";GB00BMDXQ672;ALHGO;"Euronext Growth Paris";EUR;49.00;49.00;49.00;49.00;"10/01/22 09:00";CET;1;49.00
"HAMMERSON PLC";GB00BK7YQK64;HMSO;"Euronext Dublin";GBP;0.32;0.32;0.32;0.32;"02/11/21 18:26";IST;15625;5000.00
HAMON;BE0974352842;HAMO;"Euronext Brussels";EUR;0.788;0.788;0.752;0.782;"28/10/21 17:35";CET;1941;1491.68
HARMONYCHAIN;NO0010921299;HMONY;"Euronext Growth Oslo";NOK;1.025;1.0478;0.9781;0.9999;"10/01/22 16:25";CET;1059708;1073025.81
"HAULOTTE GROUP";FR0000066755;PIG;"Euronext Paris";EUR;5.35;5.35;5.21;5.21;"10/01/22 17:35";CET;11155;58864.37
"HAV GROUP";NO0010931918;HAV;"Euronext Growth Oslo";NOK;13.92;13.926;13.50;13.70;"10/01/22 16:28";CET;82975;1141539.28
"HAVILA KYSTRUTEN";NO0011045429;HKY;"Euronext Growth Oslo";NOK;24.47;24.47;22.50;23.00;"10/01/22 16:13";CET;53832;1253293.07
"HAVILA SHIPPING";NO0010257728;HAVI;"Oslo B�rs";NOK;4.96;4.96;4.51;4.51;"10/01/22 16:25";CET;44519;206095.20
"HAVYARD GROUP";NO0010708605;HYARD;"Oslo B�rs";NOK;7.29;7.29;7.03;7.20;"10/01/22 16:25";CET;72852;518354.84
HDF;FR0014003VY4;HDF;"Euronext Paris";EUR;29.65;29.95;29.35;29.95;"10/01/22 17:35";CET;8680;257483.30
HEALTH;FR0013251584;MLAHC;"Euronext Access Paris";EUR;0.60;0.60;0.60;0.60;"03/01/22 16:30";CET;17;10.20
